"" "probe.id" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"1774898_at" "1774898_at" "YCR071C" 0.00152951586314046 0.00499388985730474 -0.358843011927457 -4.74957769844699
"1777493_at" "1777493_at" "YNL127W" 0.00153427230940942 0.00500792347587399 0.301615803407432 4.7471254208474
"1778928_s_at" "1778928_s_at" "YBR181C" 0.00154041168014889 0.00502646128416455 -0.309597227878469 -4.74397238176731
"1776517_at" "1776517_at" "YJL151C" 0.00155009511299734 0.00505654907308507 0.422865627792385 4.73902695019584
"1772923_at" "1772923_at" "YDR117C" 0.00155423029925462 0.0050670133383814 -0.343010517650681 -4.73692532507942
"1778794_at" "1778794_at" "YLR340W" 0.00155925932318829 0.00508037742510482 -0.327007681728401 -4.73437762836581
"1775209_at" "1775209_at" "YDR092W" 0.00157431619809325 0.00512790682943756 0.347699236171016 4.7268030863075
"1778612_at" "1778612_at" "YCR069W" 0.00160104819740789 0.00521032004207071 0.397042440600006 4.71354787527316
"1775746_at" "1775746_at" "YPL172C" 0.00161210710614757 0.00524474738195315 -0.351512273860264 -4.70813466213651
"1776409_at" "1776409_at" "YMR022W" 0.00161610756388933 0.00525463357875113 -0.404283363536042 -4.70618644756614
"1779800_at" "1779800_at" "YPL145C" 0.00161867651648895 0.00526142087215683 -0.627905926292582 -4.70493814326439
"1772968_at" "1772968_at" "YJL187C" 0.00161937328417012 0.00526212050235238 -0.413148087481198 -4.70459994256057
"1772341_at" "1772341_at" "YDR470C" 0.00162426635183732 0.00527645145448223 0.348721290534658 4.70222937987463
"1777364_s_at" "1777364_s_at" "YIL082W-A" 0.0016268363968806 0.00528166017382983 0.587875016366936 4.70098737711093
"1773732_at" "1773732_at" "YGR184C" 0.00163334141574861 0.00530120433362069 0.317267352211749 4.69785328904051
"1778856_at" "1778856_at" "YHR116W" 0.00163518290722135 0.0053056053474213 0.367792498708603 4.69696853772621
"1775676_at" "1775676_at" "YGR072W" 0.00163989193330449 0.00531787533015545 -0.351834799005301 -4.69471099992305
"1775645_at" "1775645_at" "YLR059C" 0.00164509680756227 0.00533302222279455 -0.437379267444365 -4.69222395660927
"1779312_at" "1779312_at" "YCR092C" 0.00164668998167147 0.00533660383146672 -0.416151315212311 -4.69146440496603
"1777382_at" "1777382_at" "YDL156W" 0.0016533650055843 0.00535664772636383 -0.448781438285574 -4.68829074806554
"1777956_at" "1777956_at" "YJR006W" 0.00165755208230396 0.00536862156355001 -0.331101557126564 -4.68630711154538
"1771240_at" "1771240_at" "YDR109C" 0.0016776132665165 0.00543037848829749 0.637794710543265 4.67687824661168
"1778414_at" "1778414_at" "YGR246C" 0.00168318744686567 0.00544680853400889 0.33638539017225 4.67428015673291
"1778961_at" "1778961_at" "YIL026C" 0.00168843863805152 0.00546218396584577 0.300478485947676 4.67184117303771
"1774992_at" "1774992_at" "YKL105C" 0.00169649419991565 0.00548499663215334 0.37664128871457 4.66811568409021
"1773161_at" "1773161_at" "YJL096W" 0.00169728038613354 0.00548591542728994 -0.376515126927791 -4.6677531261859
"1772487_at" "1772487_at" "YLR148W" 0.00170011050733243 0.00549173346136597 -0.446188640212291 -4.66644949996077
"1774504_at" "1774504_at" "YOR357C" 0.00170058803379049 0.00549173346136597 -0.352423312860112 -4.66622977222996
"1777405_at" "1777405_at" "YHR088W" 0.00170348469115114 0.00549787741774049 -0.326436987459748 -4.66489835134207
"1772190_at" "1772190_at" "YGL128C" 0.00170349679140459 0.00549787741774049 0.357192595273582 4.66489279475159
"1774091_at" "1774091_at" "YDR017C" 0.00170690292370271 0.00550724391798735 0.345496183568889 4.66333036300376
"1770056_at" "1770056_at" "YOL145C" 0.00171089765267653 0.00551687505118004 -0.403568403310392 -4.66150225806556
"1776767_at" "1776767_at" "YLL062C" 0.00171510269609639 0.00552880302741634 -0.550481000480462 -4.65958292478607
"1774241_at" "1774241_at" "YLR027C" 0.00171576355414948 0.00552930230602935 -0.364532576994668 -4.65928175162945
"1770364_at" "1770364_at" "YCR011C" 0.00172287003933482 0.00554893126727112 0.319717488099217 4.65605107436926
"1779096_at" "1779096_at" "YCL021W-A" 0.00172409562960891 0.00555068283586787 -0.952583403676085 -4.6554953771844
"1770637_at" "1770637_at" "YKR044W" 0.0017245455718283 0.00555068283586787 -0.33163955975081 -4.6552914760344
"1769573_at" "1769573_at" "YOR187W" 0.00172493767483595 0.00555068283586787 -0.315498162381302 -4.65511383324437
"1773725_at" "1773725_at" "YBR060C" 0.00173549426332262 0.0055797238333597 -0.523705730787385 -4.65034762371302
"1779485_at" "1779485_at" "YDR249C" 0.00173880197499478 0.00558707085643722 -0.38673244801122 -4.64886071619729
"1774775_at" "1774775_at" "YHR184W" 0.00173998286440142 0.00558922185249226 0.368901726836146 4.64833062016351
"1777879_at" "1777879_at" "YPL191C" 0.00174433244789475 0.00560154716150274 0.465227915251075 4.64638148617804
"1773593_at" "1773593_at" "YBL020W" 0.00174668547493088 0.00560745560224578 -0.640783131307992 -4.64532925408775
"1770891_at" "1770891_at" "YLR165C" 0.00174910143362124 0.00561356254526075 0.332372528298735 4.64425048550306
"1772017_at" "1772017_at" "YDR246W-A" 0.00175112078928247 0.0056183934190484 0.455277402072228 4.64335005184046
"1779497_at" "1779497_at" "YGL167C" 0.00175287504310155 0.00562237113912935 -0.304750836289284 -4.64256874511165
"1775020_at" "1775020_at" "YER005W" 0.00175931148202278 0.00564136029212001 -0.456692054803715 -4.63970937241349
"1769640_at" "1769640_at" "YPL101W" 0.00176011790799525 0.00564229055399593 -0.475783835927564 -4.63935192305474
"1775276_at" "1775276_at" "YLR153C" 0.0017687542388854 0.00566665093009078 -0.390339146033501 -4.63553500567696
"1775839_at" "1775839_at" "YGR016W" 0.00177055649065274 0.00566910088773897 0.419138063967266 4.63474104170241
"1773982_at" "1773982_at" "YPL210C" 0.00177225259212167 0.00567286945714868 -0.33021493572859 -4.63399464477822
"1777609_at" "1777609_at" "YFR046C" 0.00177361657350838 0.00567557303522681 0.343610325017369 4.633394966873
"1769927_at" "1769927_at" "YBR258C" 0.00177820822548364 0.00568693575887773 -0.383739860796302 -4.63137992065704
"1771199_at" "1771199_at" "YGL122C" 0.00178463901790145 0.00570416355297661 -0.288305019919906 -4.62856727386595
"1769781_at" "1769781_at" "YDR393W" 0.00178705449451839 0.00571021389359559 -0.390119094093544 -4.62751366323514
"1776135_at" "1776135_at" "YPR040W" 0.0018048366492727 0.00576029640866008 0.308993225049388 4.61980465307674
"1777514_at" "1777514_at" "YDR084C" 0.00180899540262856 0.00577113274886233 -0.391604917808849 -4.61801366194781
"1772916_at" "1772916_at" "YNR057C" 0.00180928814033696 0.00577113274886233 0.417896838325019 4.61788776171205
"1772617_at" "1772617_at" "YHR188C" 0.00181012666960312 0.00577212262778607 -0.342702107935332 -4.61752725091792
"1777457_s_at" "1777457_s_at" "YCR107W" 0.00183118146010909 0.00583585622515955 0.36302478270968 4.60853425020841
"1774362_at" "1774362_at" "YER002W" 0.00184155398110132 0.00586207454281246 -0.387528736376408 -4.6041452036766
"1773823_at" "1773823_at" "YMR193W" 0.0018496997266199 0.00588457601528451 -0.326485904494665 -4.60071722462344
"1774593_at" "1774593_at" "YGR286C" 0.00185077756534928 0.00588629139526687 -0.325734780003915 -4.6002648686161
"1778278_at" "1778278_at" "YOL067C" 0.00185457827122309 0.00589494803604593 0.599421711539612 4.59867204348166
"1771120_at" "1771120_at" "YPR181C" 0.00186716380098564 0.00593150174917764 -0.409399628679905 -4.59342287039588
"1778191_at" "1778191_at" "YGR042W" 0.00186877914095588 0.00593490800708103 0.320817413622262 4.59275193449871
"1771438_at" "1771438_at" "YOR217W" 0.00188197962660763 0.00597335851279934 -0.353157277538762 -4.58729262182043
"1774861_at" "1774861_at" "YPL010W" 0.00188873575513637 0.0059930616527672 -0.308098065845123 -4.58451459803413
"1775956_at" "1775956_at" "YGL140C" 0.00189273557592127 0.00600111596468636 -0.433690464063217 -4.58287502103897
"1772338_at" "1772338_at" "YML070W" 0.00189347070335272 0.00600111596468636 0.342449727328109 4.58257409328721
"1779747_at" "1779747_at" "YOR071C" 0.0018946663103199 0.0060031642328721 -0.844479051914251 -4.58208493762492
"1770313_at" "1770313_at" "YOL063C" 0.00190673876661872 0.0060379140080004 0.305867682769465 4.57716450472804
"1777703_at" "1777703_at" "YNL328C" 0.00190767233315169 0.0060391202945196 -0.420455758033581 -4.57678541942268
"1775986_at" "1775986_at" "YPL268W" 0.00190859435675469 0.00604028935146692 0.406588671852628 4.57641121936706
"1771575_at" "1771575_at" "YGR089W" 0.00190977602277332 0.00604227920580972 -0.390633494056792 -4.575931931872
"1779840_at" "1779840_at" "YLR398C" 0.00191192399542777 0.00604574957615144 -0.308072049623957 -4.57506153327839
"1774583_at" "1774583_at" "YBR281C" 0.00191197936815331 0.00604574957615144 -0.347723654484264 -4.57503910928925
"1777114_at" "1777114_at" "YPR120C" 0.00191322958454119 0.00604795282032577 -0.354752590888464 -4.57453300404283
"1772864_at" "1772864_at" "YKR100C" 0.00191910153390581 0.00606476042872258 -0.345552957622762 -4.57216076103039
"1778312_at" "1778312_at" "YKL043W" 0.00192544003974304 0.00608303230827173 -0.634540227889493 -4.56960887996755
"1774152_at" "1774152_at" "YPL091W" 0.00194026734557415 0.00612633387819541 -0.312130028458728 -4.56367494003814
"1777029_at" "1777029_at" "YFR040W" 0.00194267158903685 0.00613215341565415 0.344652240634253 4.56271740378241
"1778259_at" "1778259_at" "YDR143C" 0.00195293339762327 0.00616276528132461 -0.424900050343714 -4.55864488690681
"1775720_at" "1775720_at" "YML027W" 0.00195651243969969 0.00617049579827941 -0.454591971783071 -4.55722997651654
"1780129_at" "1780129_at" "YFR031C" 0.00197106637384037 0.00621101883890646 -0.298657801791817 -4.55150520452003
"1772263_at" "1772263_at" "YGR216C" 0.00197280046678965 0.00621469112167119 -0.439330839908072 -4.5508261688321
"1775030_at" "1775030_at" "YHR110W" 0.00197660719355543 0.00622309519192559 0.282634940054746 4.54933780619543
"1778014_at" "1778014_at" "YMR222C" 0.0019915987921244 0.00626832726714604 -0.387004490530431 -4.54350652702096
"1772610_at" "1772610_at" "YBR094W" 0.00199212121145664 0.00626832726714604 0.414424906321466 4.54330418344105
"1777044_at" "1777044_at" "YOR352W" 0.00200305377449698 0.00629909975473468 0.394437211615688 4.53908297292854
"1779010_at" "1779010_at" "YLR079W" 0.0020070301494428 0.0063097886861654 0.31213008558181 4.53755385224904
"1776125_at" "1776125_at" "YHR061C" 0.00200831619729492 0.00631201593443742 -0.402812848746131 -4.53706000579674
"1777456_at" "1777456_at" "YKL215C" 0.00201254750553432 0.00632349601508887 0.334831843649676 4.53543759423276
"1771886_at" "1771886_at" "YBR016W" 0.00202246094993354 0.00635281783871046 0.413559507076137 4.53165096275083
"1776449_at" "1776449_at" "YOR208W" 0.00202554620418335 0.00636068072394129 0.69499859573345 4.53047660781219
"1776526_at" "1776526_at" "YNL102W" 0.0020267223508149 0.00636254577699086 -0.309613825464072 -4.5300294376118
"1777379_s_at" "1777379_s_at" "YOR312C" 0.00203423351401322 0.00638429174070547 -0.428870641907367 -4.52718033768696
"1780041_at" "1780041_at" "YPL037C" 0.00204073342960152 0.00640180455551076 -0.294156189390533 -4.52472403793942
"1778395_at" "1778395_at" "YNL054W" 0.00204098527373714 0.00640180455551076 0.330634163151499 4.52462903802659
"1775610_s_at" "1775610_s_at" "YCR096C" 0.00204311820076619 0.00640564524553751 0.443657133291449 4.52382497228367
"1778078_at" "1778078_at" "YPL069C" 0.00204338207594654 0.00640564524553751 -0.424374031330054 -4.52372556070149
"1772816_at" "1772816_at" "YDR499W" 0.0020450918717846 0.00640916661166104 0.411134492523359 4.5230817551904
"1775887_at" "1775887_at" "YPL098C" 0.00205890002439306 0.0064505904433966 0.327307364563441 4.51790379399445
"1776343_at" "1776343_at" "YDL113C" 0.00206820451552202 0.00647602835118184 0.807683507035073 4.51443592405611
"1771862_at" "1771862_at" "YGL092W" 0.00207361800104087 0.00649111931119295 -0.398997606029611 -4.51242606485661
"1779856_at" "1779856_at" "YJL074C" 0.0020778364155537 0.00650130542242372 0.439204977437115 4.5108638491882
"1776608_at" "1776608_at" "YDR350C" 0.00208055728030783 0.00650724955901658 0.432931454432109 4.50985805297845
"1775280_at" "1775280_at" "YMR035W" 0.00208593437410153 0.00652033490851875 0.338732041749557 4.50787455270225
"1774767_at" "1774767_at" "YFL044C" 0.00209187314145647 0.00653702879320455 0.459683172240472 4.50569031232123
"1771863_at" "1771863_at" "YFL017C" 0.0020954458699925 0.00654632146005663 -0.403101655312048 -4.50437953101362
"1773967_at" "1773967_at" "YDL053C" 0.00209969080235018 0.00655770822751722 0.316377039111598 4.50282528268359
"1777997_at" "1777997_at" "YMR162C" 0.00211677582785282 0.00660540441084399 0.3313112217804 4.49660409253385
"1770372_at" "1770372_at" "YLR181C" 0.00211905881493528 0.00661064080205901 0.38042676967923 4.49577692186585
"1777486_at" "1777486_at" "YBR256C" 0.00212438230619392 0.00662535669009337 0.328994127795276 4.49385187423059
"1771088_at" "1771088_at" "YJR099W" 0.00212722813379781 0.00663233924283665 0.38242365764443 4.49282493338454
"1774717_at" "1774717_at" "YIR018W" 0.00212824615417457 0.00663362064256123 -0.383389884963428 -4.49245793475106
"1780224_at" "1780224_at" "YFR037C" 0.00213174302070857 0.00664108588875438 -0.312780349733908 -4.49119875832818
"1771393_at" "1771393_at" "YFR039C" 0.00213536018344096 0.00665010432734193 -0.329112206943188 -4.4898986247967
"1775958_at" "1775958_at" "YGL043W" 0.00213982966258066 0.00665833102297308 -0.37479860305933 -4.48829544143974
"1777245_at" "1777245_at" "YNR023W" 0.00214704685770498 0.00667813733357989 -0.296987971167274 -4.48571433161344
"1771744_at" "1771744_at" "YKR052C" 0.00214741714771227 0.00667813733357989 -0.433989525254481 -4.48558215795997
"1774113_at" "1774113_at" "YGR030C" 0.00215725762527891 0.00670683110356983 0.434324011844325 4.48207868276554
"1772749_at" "1772749_at" "YPR084W" 0.002163633857006 0.00672474140766826 0.334897509751302 4.47981783261117
"1771007_at" "1771007_at" "YER176W" 0.00216807872807736 0.00673658184312663 -0.274226402898585 -4.47824607271569
"1775690_at" "1775690_at" "YLR039C" 0.00216867632907389 0.00673658184312663 0.310902369465707 4.47803502088851
"1777517_at" "1777517_at" "YCR045C" 0.00218071332904035 0.006771671958006 0.59858165719883 4.4737973774799
"1777387_at" "1777387_at" "YHR098C" 0.00218121205089505 0.006771671958006 -0.31921118726585 -4.47362235045969
"1772260_at" "1772260_at" "YDL088C" 0.00218240482583395 0.00677345070625203 -0.282119740791286 -4.4732039210021
"1779253_at" "1779253_at" "YOR087W" 0.00219462991390528 0.00680679262580028 -0.373797241533559 -4.46892958961487
"1775875_at" "1775875_at" "YDR014W" 0.00219501621644584 0.00680679262580028 0.701575691631773 4.46879494629361
"1774337_at" "1774337_at" "YMR305C" 0.00219677701596141 0.0068103203490571 -0.397709230834137 -4.46818155665182
"1774691_at" "1774691_at" "YBR088C" 0.0021993748489492 0.00681644025788906 -0.373373172377222 -4.46727755397839
"1770455_at" "1770455_at" "YER069W" 0.00220994773697466 0.00684684437432103 0.37439492612928 4.46361029599595
"1775926_at" "1775926_at" "YJL179W" 0.00221043804471126 0.00684684437432103 -0.2954852485605 -4.46344069310779
"1775978_at" "1775978_at" "YNL048W" 0.00221959114201435 0.00687130084983933 -0.356692521928544 -4.46028201715194
"1771827_at" "1771827_at" "YKL206C" 0.00222224593462103 0.00687757110550514 -0.308109057570074 -4.45936851191399
"1774856_at" "1774856_at" "YDL120W" 0.00222660215077353 0.00688886272936486 -0.345978259248374 -4.45787211826191
"1775991_s_at" "1775991_s_at" "YCL073C" 0.00222721955621571 0.00688886272936486 0.528370465039696 4.45766029210655
"1776536_at" "1776536_at" "YNL187W" 0.00222778558616173 0.00688886272936486 -0.388589602407328 -4.45746614845462
"1775576_at" "1775576_at" "YDR151C" 0.0022362865174369 0.00691075850005614 -0.502406190397829 -4.45455682723147
"1773316_at" "1773316_at" "YEL063C" 0.00225403226158087 0.00696017647769307 -0.527513618802366 -4.44852212634424
"1776988_at" "1776988_at" "YER008C" 0.00225678114618333 0.00696669614844392 -0.354671435851127 -4.44759194557682
"1777232_at" "1777232_at" "YDR317W" 0.00226190583055445 0.00698054417291698 0.492585637488752 4.44586111138034
"1771745_at" "1771745_at" "YFL004W" 0.00227085367815284 0.00700617984044445 -0.316251074317747 -4.44284921087297
"1778106_x_at" "1778106_x_at" "YLR462W" 0.0022732555383325 0.00701161064716275 0.525771991152817 4.44204292401653
"1771549_at" "1771549_at" "YNR031C" 0.00227437723031137 0.00701309096299173 0.311529233113809 4.44166669712354
"1774257_at" "1774257_at" "YER014C-A" 0.00227681325745286 0.00701862208108459 0.43186386041638 4.44085032244281
"1777049_at" "1777049_at" "YMR080C" 0.0022843992986861 0.00703803651988771 -0.399612065322349 -4.43831411065069
"1777947_at" "1777947_at" "YDR425W" 0.00229187642133512 0.00705908273177852 0.405809884241559 4.43582324797632
"1776457_at" "1776457_at" "YCL052C" 0.00230534670465051 0.00709857108718534 0.37649698837726 4.43135806662851
"1771461_at" "1771461_at" "YLL006W" 0.00230652230767651 0.00710019036008137 -0.393998795333755 -4.43096971814497
"1779844_at" "1779844_at" "YAR023C" 0.00230966478916103 0.0071078616772604 0.847192875827713 4.4299326856415
"1775745_at" "1775745_at" "YLR361C-A" 0.00231156301969931 0.00711170064168752 0.338768349150777 4.42930700333277
"1773820_x_at" "1773820_x_at" "YDL061C" 0.00231277368563146 0.00711342269535058 -0.292092221528136 -4.42890824288099
"1773480_at" "1773480_at" "YKL013C" 0.00232349230108819 0.00714437925331788 0.295402468978366 4.42538767772909
"1773917_at" "1773917_at" "YDR511W" 0.00232710132382568 0.00715282650755167 0.29160967722212 4.42420624903418
"1770136_at" "1770136_at" "YJR123W" 0.00232754859634459 0.00715282650755167 -0.274664151429604 -4.42405997106957
"1771408_at" "1771408_at" "YLL015W" 0.00232922244963787 0.00715595809098753 0.338120466615436 4.42351281745509
"1776129_at" "1776129_at" "YJR077C" 0.00233341167707947 0.00716681360515021 0.315563606735334 4.42214530080271
