"" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"280" "YMR053C" 4.70178275133337e-11 1.0185120118948e-09 2.43858864059546 19.2788627399095
"281" "YER004W" 3.28354124858701e-11 7.85762407640778e-10 1.38776991188367 19.8277384442555
"282" "YBR106W" 3.29102567553612e-11 7.85762407640778e-10 -1.20201836453092 -19.8242119182932
"283" "YLR048W" 3.28307546174971e-11 7.85762407640778e-10 -1.36729169971145 -19.8279581996696
"284" "YLL039C" 3.47920350615192e-11 8.15804635743579e-10 2.2606133097098 19.7382689341899
"285" "YMR217W" 3.47710880653333e-11 8.15804635743579e-10 -1.60305522987357 -19.7391978994872
"286" "YBR104W" 4.5247760425916e-11 1.00052012426872e-09 -1.76767895878766 -19.3368420503199
"287" "YAL023C" 3.50646326583397e-11 8.19260095895922e-10 -1.35388989934626 -19.726234124432
"288" "YOR215C" 4.2842056699594e-11 9.59838133317616e-10 2.44076564830877 19.41966947824
"289" "YBL049W" 4.9375002593003e-11 1.06604378535784e-09 4.15612042661452 19.2051886041683
"290" "YMR114C" 4.63784017488352e-11 1.00799835295973e-09 2.04858125557601 19.2995329361086
"291" "YPL131W" 3.65499593437907e-11 8.41936035306615e-10 -1.34875023451248 -19.6623753555465
"292" "YML024W" 3.63813716340057e-11 8.4101389833804e-10 -1.19585838297644 -19.6694819734032
"293" "YDR450W" 3.69811822572304e-11 8.45912217925879e-10 -1.30803284287288 -19.6443565718041
"294" "YDR085C" 5.11492639505159e-11 1.08290771768374e-09 2.06518767121569 19.1521815556605
"295" "YML100W" 4.56592932223927e-11 1.00168310224567e-09 3.00911333061319 19.3231475581543
"296" "YJL057C" 4.59347188434274e-11 1.00168310224567e-09 2.01812624800595 19.3140560710414
"297" "YOR063W" 4.04151780737586e-11 9.1804199638378e-10 -1.27304832817328 -19.5084456608926
"298" "YKR094C" 4.11586521898028e-11 9.31695164794774e-10 -1.30612414070835 -19.4806541508221
"299" "YDR471W" 4.17997954938402e-11 9.40995246590165e-10 -1.348415609889 -19.457117100901
"300" "YLR167W" 4.1857171623011e-11 9.40995246590165e-10 -1.21304291459202 -19.4550296792204
"301" "YOL097C" 4.58832878189103e-11 1.00168310224567e-09 -1.30004810265378 -19.3157493006911
"302" "YJL026W" 4.52696357052187e-11 1.00052012426872e-09 1.60612716875249 19.3361107529514
"303" "YGL076C" 4.51898427778115e-11 1.00052012426872e-09 -1.29458412768697 -19.3387800890404
"304" "YNL066W" 5.19675858715446e-11 1.09668369926337e-09 -1.62030044488498 -19.1283949932115
"305" "YFL031W" 4.97132501152917e-11 1.06981606004684e-09 -1.54919449262665 -19.1949271551757
"306" "YIL087C" 6.37485249589886e-11 1.29516413130964e-09 1.89064783833606 18.8246383687164
"307" "YNR016C" 4.99377388061523e-11 1.07060880192627e-09 1.42148067994975 19.1881581021167
"308" "YLR060W" 5.02824613320585e-11 1.07060880192627e-09 -1.34252641724662 -19.1778269346524
"309" "YPL275W" 6.98694115238271e-11 1.38619075477193e-09 4.89053701755664 18.6898100923793
"310" "YGR204W" 5.03142510982426e-11 1.07060880192627e-09 -1.51382202572894 -19.1768780413001
"311" "YJR145C" 5.04046944349269e-11 1.07060880192627e-09 -1.24399473399998 -19.1741819117358
"312" "YIL057C" 1.44373936677921e-11 4.4663165433963e-10 9.78908381158587 21.1397749668317
"313" "YMR202W" 5.23968672192646e-11 1.10199608563973e-09 -1.23865470746694 -19.1160770917297
"314" "YKL016C" 5.25562180861502e-11 1.10199608563973e-09 1.20773375727818 19.111532181132
"315" "YNL178W" 5.29967189207027e-11 1.10768222101993e-09 -1.19973896963872 -19.099045018527
"316" "YLR333C" 5.59103272175805e-11 1.1564613103245e-09 -1.3098844140317 -19.0191572038802
"317" "YAL012W" 5.39428020594832e-11 1.12386564036032e-09 -1.43705572473229 -19.0725982086834
"318" "YER079W" 8.33275915934388e-11 1.59797176472792e-09 2.3734091052734 18.4332813488373
"319" "YDR001C" 5.65699629574213e-11 1.16377577882846e-09 1.64511659662953 19.001691055185
"320" "YPL263C" 6.02396599106368e-11 1.23152454729808e-09 -1.58254121758137 -18.9083496739683
"321" "YKR076W" 8.35381142673416e-11 1.59797176472792e-09 4.21886622352692 18.4296306676568
"322" "YER001W" 5.72887723360487e-11 1.17486880445903e-09 -1.8898668643627 -18.9829052188018
"323" "YJL153C" 7.5727666180004e-11 1.48326464715445e-09 5.13041533943257 18.5721459847644
"324" "YGR008C" 8.90333660449285e-11 1.68339965510382e-09 3.755238198669 18.3376794160606
"325" "YBR191W" 5.5806351299276e-11 1.1564613103245e-09 -1.2738220981422 -19.0219304937549
"326" "YER055C" 5.60376391581881e-11 1.1564613103245e-09 -1.26077467810732 -19.0157690137045
"327" "YPL109C" 8.82433659418169e-11 1.67816308137025e-09 2.08665390796167 18.350517537105
"328" "YGL012W" 6.2843124414988e-11 1.28074679103692e-09 -1.32033897926873 -18.8457563578897
"329" "YCL040W" 6.61066452178318e-11 1.33478294140449e-09 3.47082594761079 18.7711129532536
"330" "YHR008C" 6.51646926337244e-11 1.31983721117593e-09 1.49890082035464 18.7922441056946
"331" "YLR151C" 9.58447373834627e-11 1.77625006221703e-09 2.27249024280344 18.2318126065381
"332" "YKR049C" 1.02811347702482e-10 1.8787481471219e-09 2.88528881299007 18.1315746484085
"333" "YBR053C" 8.14135868299979e-11 1.57576238178061e-09 1.84493586691616 18.466933344365
"334" "YPR192W" 1.07952847204243e-10 1.94107960116808e-09 3.85532389646958 18.0621635009464
"335" "YBR280C" 8.72939085405069e-11 1.66494679204664e-09 2.36020422062116 18.3661111341201
"336" "YLR083C" 6.99240215644661e-11 1.38619075477193e-09 -1.30722502171931 -18.6886649897591
"337" "YPL079W" 6.76860481930744e-11 1.36093984967564e-09 -1.24233566407628 -18.7363965579821
"338" "YPL262W" 6.78181582076212e-11 1.36093984967564e-09 1.13328575786036 18.7335321746517
"339" "YIL033C" 7.13607025787713e-11 1.40289312773747e-09 1.40322828007522 18.6588795781847
"340" "YIL069C" 7.0643837191002e-11 1.3962295555998e-09 -1.36388350684953 -18.6736604476783
"341" "YMR116C" 6.93831410002402e-11 1.38619075477193e-09 -1.26384262208764 -18.700049114107
"342" "YLR029C" 6.95195141563525e-11 1.38619075477193e-09 -1.19466567001681 -18.697169859382
"343" "YCR004C" 7.14098764195317e-11 1.40289312773747e-09 1.3848521140036 18.6578715210368
"344" "YPL186C" 1.13719794401011e-10 2.01613792675181e-09 6.04348031762677 17.9884095177133
"345" "YER056C-A" 7.81209164873558e-11 1.51651939365069e-09 -1.31622624897012 -18.5268612528102
"346" "YJL144W" 1.11919158061632e-10 2.00047850283934e-09 4.47205691363668 18.0109988481421
"347" "YGR264C" 7.62713299557981e-11 1.48677706269555e-09 -1.38472078050924 -18.56172536137
"348" "YIL018W" 7.63615244673959e-11 1.48677706269555e-09 -1.34700043709359 -18.5600042773898
"349" "YMR206W" 1.04914177389712e-10 1.90652374578748e-09 5.59167013170131 18.1027455489828
"350" "YHL015W" 8.16949535785026e-11 1.57654391242054e-09 -1.34052658245657 -18.461933451804
"351" "YOR027W" 8.19719152543323e-11 1.57723608704071e-09 1.50477031235209 18.457029851022
"352" "YPL156C" 1.28743440817657e-10 2.24299601942907e-09 2.91154445732708 17.8136850028914
"353" "YIL146C" 1.11345600325261e-10 1.99567922555577e-09 1.6658543238102 18.01827621144
"354" "YLR244C" 8.93862320782057e-11 1.68520095174531e-09 -1.23985132245086 -18.3319845033478
"355" "YPL095C" 1.04586806296501e-10 1.90586876543652e-09 -2.90279957244655 -18.107192736595
"356" "YGR174C" 1.12718895110321e-10 2.0049078623421e-09 1.83608427964053 18.0009182144867
"357" "YLR344W" 9.08987364129131e-11 1.7038955117859e-09 -1.16436154215969 -18.307844468561
"358" "YIL124W" 9.52523551565637e-11 1.77028666884727e-09 2.03753006816884 18.2406942440583
"359" "YER074W" 8.863461610421e-11 1.68071785088041e-09 -1.20052093991189 -18.3441440694128
"360" "YNL162W" 9.00166616833806e-11 1.69220977222033e-09 -1.12962819492437 -18.3218697786951
"361" "YOR289W" 1.37108389128053e-10 2.34194016103322e-09 2.90853397920681 17.7256459734479
"362" "YGL031C" 9.19552223045981e-11 1.71877446947623e-09 -1.19300051713087 -18.2912369145276
"363" "YBR181C" 9.33613671706232e-11 1.74008565250774e-09 -1.22295325070093 -18.2694476788487
"364" "YDR380W" 1.30313678384818e-10 2.24937225328096e-09 2.39860200732678 17.7966991741324
"365" "YGL157W" 1.59815473496889e-10 2.61378206904161e-09 -2.8396425618118 -17.5129995658459
"366" "YOR317W" 9.8524414004654e-11 1.8156245532914e-09 1.21259394830284 18.192358586155
"367" "YDL079C" 1.49985457697925e-10 2.50157603119354e-09 1.98179015493134 17.6007986704459
"368" "YOR185C" 1.51054463044393e-10 2.50649334510417e-09 2.71300356413008 17.5909558255538
"369" "YLR413W" 1.40129745548429e-10 2.38111375422812e-09 -2.10408149232224 -17.6952557244733
"370" "YDR277C" 1.26860829831641e-10 2.21904692181442e-09 1.91677107713749 17.834345303005
"371" "YPR010C" 1.00868100091348e-10 1.85359300785842e-09 -1.24233569538633 -18.1587840477873
"372" "YPL240C" 1.01352266594987e-10 1.85727318785548e-09 1.67970093873966 18.1519524566631
"373" "YNL012W" 1.51949163909988e-10 2.50649334510417e-09 2.45500072811044 17.5827751566788
"374" "YMR174C" 1.42324077910972e-10 2.40092560593646e-09 5.1976253266987 17.6736214867489
"375" "YDL039C" 1.51387941653258e-10 2.50649334510417e-09 -2.21830139449005 -17.5879006128361
"376" "YOR312C" 1.05550770309519e-10 1.91277877940408e-09 -1.12166151009127 -18.0941401915793
"377" "YBR031W" 1.06165471986997e-10 1.9186036401628e-09 -1.25635668418037 -18.0858834391025
"378" "YPR132W" 1.08002594745518e-10 1.94107960116808e-09 -1.108024241519 -18.0615093508977
"379" "YJL177W" 1.14143235005784e-10 2.01817579299415e-09 -1.3136972229969 -17.9831530999702
"380" "YNL301C" 1.28915699068378e-10 2.24299601942907e-09 -1.45994415016006 -17.8118107996167
"381" "YLR441C" 1.12779898095673e-10 2.0049078623421e-09 -1.12680633958571 -18.0001524279674
"382" "YOR293W" 1.23712724356398e-10 2.17561463102031e-09 -1.40497127288226 -17.869639529366
"383" "TLC1" 1.39604581695768e-10 2.37836763920237e-09 -1.54300690382294 -17.7004872988136
"384" "YHR123W" 1.67710949317485e-10 2.70237692225366e-09 -1.69203186104222 -17.4465756420184
"385" "YGR162W" 1.21460116284448e-10 2.14175763000771e-09 -1.24250617537062 -17.8954907126318
"386" "YLR258W" 1.44506113370552e-10 2.43022877550167e-09 1.93512549112204 17.6524604383478
"387" "YGR118W" 1.2487546440235e-10 2.19017503517474e-09 -1.19318219595013 -17.8564926846912
"388" "YKL216W" 1.40551758301556e-10 2.38209741660305e-09 -1.43876312910177 -17.6910669396038
"389" "YMR107W" 9.63314228328664e-11 1.78022646376444e-09 9.69395093374249 18.2245596509768
"390" "YDR209C" 1.85646145813129e-10 2.94067091019247e-09 -2.26276467557084 -17.3073850979209
"391" "YIL097W" 1.90470560291977e-10 2.99533270536084e-09 2.04247243254965 17.2724001834041
"392" "YBR126C" 1.29594141060935e-10 2.24881928599638e-09 1.42198249521817 17.8044552583823
"393" "YOL121C" 1.30155265083113e-10 2.24937225328096e-09 -1.18292451659853 -17.7984028024547
"394" "YBL072C" 1.31154439807024e-10 2.25792722425671e-09 -1.17993904826278 -17.7876943817751
"395" "YPR149W" 1.33472731813962e-10 2.2918073793358e-09 1.34769245523269 17.7631820710368
"396" "YKL151C" 1.6137965047372e-10 2.62623301840565e-09 2.18344674392935 17.4995646096068
"397" "YDR502C" 1.35520757779616e-10 2.32088166857134e-09 -1.42638327085366 -17.7419044189419
"398" "YOR028C" 2.32045708234802e-10 3.52214158531804e-09 3.16883194907711 17.0053340948854
"399" "YHR162W" 1.5027810765195e-10 2.50157603119354e-09 -1.37065034856469 -17.5980966390159
"400" "YLR152C" 1.74350303542235e-10 2.80245623040124e-09 1.79703405652551 17.39326541723
"401" "YFL042C" 1.67332418897054e-10 2.70237692225366e-09 1.45426506476819 17.4496829363903
"402" "YOR128C" 1.42396688337412e-10 2.40092560593646e-09 -1.2748006363414 -17.6729117388827
"403" "YKR092C" 1.55212973963032e-10 2.54487036507809e-09 -1.477209943098 -17.5533646794677
"404" "YDR313C" 1.93608425900715e-10 3.02287905069804e-09 2.18639129270268 17.250151928722
"405" "YDL083C" 1.44900397277017e-10 2.43061127945191e-09 -1.20340433969366 -17.6486733159222
"406" "YGR070W" 1.94763227728889e-10 3.03366913286284e-09 2.12477875227792 17.2420613023327
"407" "YDR508C" 1.64275901122659e-10 2.6601310523377e-09 -2.03117904141453 -17.4750530864454
"408" "YAR015W" 1.50043720081323e-10 2.50157603119354e-09 -1.52437155736341 -17.6002602843228
"409" "YHR137W" 2.45794257754303e-10 3.68534125216029e-09 5.28547083043002 16.9281916696298
"410" "YGL120C" 1.6193555573742e-10 2.62874046063077e-09 -1.38191126517128 -17.4948234690258
"411" "YGR148C" 1.52106062061503e-10 2.50649334510417e-09 -1.33844012988433 -17.5813458898687
"412" "YDR223W" 2.46386156634114e-10 3.68534125216029e-09 2.99790078799525 16.9249752133029
"413" "YLR179C" 1.91234123906288e-10 3.00012862972406e-09 -1.89170580123619 -17.2669503224424
"414" "YDR231C" 1.95962452955983e-10 3.04509825947278e-09 1.54262820889505 17.2337137245213
"415" "YDR064W" 1.55101891619031e-10 2.54487036507809e-09 -1.06729655199563 -17.554354705364
"416" "YDR418W" 1.6081197274427e-10 2.62352101170327e-09 -1.13536213198457 -17.5044242682631
"417" "YGL096W" 2.57168964947037e-10 3.8149645548379e-09 2.54246072143366 16.8677887301492
"418" "YMR278W" 2.11774535657203e-10 3.25218077997517e-09 1.60486109832193 17.1285085198414
"419" "YLR356W" 2.40128036004482e-10 3.61962583304452e-09 1.88907827034076 16.9594097288432
"420" "YOL032W" 2.18142703715822e-10 3.33432141988062e-09 1.67571445087736 17.0884973828688
"421" "YJL079C" 1.82543955073014e-10 2.90560232138116e-09 1.80739359390834 17.3304001665632
"422" "YOR051C" 2.06092982428194e-10 3.18737657457505e-09 -1.6780510310445 -17.1653104329715
"423" "YDL124W" 1.76303738780062e-10 2.82283478049921e-09 2.09681823471917 17.3779943349513
"424" "YOL083W" 2.79750184070749e-10 4.08510201828312e-09 4.08889348955415 16.7559381221834
"425" "YKL150W" 1.76481110550929e-10 2.82283478049921e-09 1.50599187700297 17.3766167194108
"426" "YJL163C" 2.58349880722507e-10 3.82381203549014e-09 2.67877368137475 16.8616825359634
"427" "YMR290C" 1.88942373906634e-10 2.9844746529299e-09 -1.16772234065274 -17.2833781990119
"428" "YNL104C" 1.79298513983849e-10 2.86090458166425e-09 1.04718033833264 17.3549314582759
"429" "YDR050C" 1.85001398117901e-10 2.93757074390123e-09 -1.18177173844676 -17.3121343333595
"430" "YLR340W" 1.89323904152538e-10 2.9844746529299e-09 -1.24363988635309 -17.2806285070452
"431" "YHR203C" 1.92074265703406e-10 3.00610011060211e-09 -1.13331688676859 -17.2609807969542
"432" "YKR080W" 2.02848139580292e-10 3.14462684628973e-09 -1.36483802391373 -17.1868202181668
"433" "YPL223C" 3.16892770549608e-10 4.48725650418947e-09 8.65834781082189 16.5915089707487
"434" "YBR085C-A" 2.67034236336899e-10 3.93454498674773e-09 2.92518663809162 16.8176774111734
"435" "YNR034W-A" 2.83032775092517e-10 4.12383165847493e-09 4.39002157861845 16.7404885743462
"436" "YNL096C" 2.10222048494026e-10 3.23593562646569e-09 -1.18580735988894 -17.1384585275775
"437" "YDR204W" 2.71533219954926e-10 3.97398282985487e-09 1.47716328575708 16.7954799114732
"438" "YFR015C" 3.02600592501079e-10 4.32229929288659e-09 2.12758147686876 16.6522052527517
"439" "YBL092W" 2.09576990095572e-10 3.2336147858614e-09 -1.11234176381035 -17.1426159556543
"440" "YGR285C" 2.16391182004001e-10 3.31529534583179e-09 -1.21310063446208 -17.0993760004991
"441" "YEL054C" 2.2936405563238e-10 3.48953407429541e-09 -1.33242196596197 -17.0209515080385
"442" "YDL055C" 2.21567977356952e-10 3.37878253582559e-09 -1.02837915436404 -17.0674913543735
"443" "YOR092W" 2.91179153711621e-10 4.21436730880846e-09 -1.48572394202224 -16.7029630560331
"444" "YDR119W" 2.38048975999236e-10 3.60489907635881e-09 -1.11171985854748 -16.9710629170942
"445" "YGR142W" 2.46740976528005e-10 3.68534125216029e-09 2.45320146667086 16.9230510458683
"446" "YOL127W" 2.38948270055149e-10 3.61016069907803e-09 -1.03727509327558 -16.9660090056401
"447" "YCR034W" 2.56236293016057e-10 3.80976779297965e-09 -1.31860548842093 -16.8726326155973
"448" "YFR052C-A" 3.89833411937484e-10 5.32419661982259e-09 5.4575638410629 16.3215394925992
"449" "YKL180W" 2.46048529994948e-10 3.68534125216029e-09 -1.23628251046178 -16.9268089041362
"450" "YJL045W" 3.9499256274141e-10 5.38341946969647e-09 4.39243148857987 16.3045416081071
"451" "YDR134C" 2.49983168479044e-10 3.72526170430502e-09 1.06594575308814 16.9056050752266
"452" "YHR089C" 2.70449812244234e-10 3.96700150605779e-09 -1.46183813186998 -16.8007890789449
"453" "YJL137C" 3.54877881287347e-10 4.90826870905248e-09 1.784360697497 16.443470149763
"454" "YBR295W" 2.9805840832467e-10 4.29052753101724e-09 1.66085968113831 16.6721409535525
"455" "YHR104W" 2.85641726143192e-10 4.15259593873058e-09 1.66204239204462 16.7283459556147
"456" "YOR341W" 2.60576443248773e-10 3.84806115515456e-09 -1.17643697688338 -16.8502505908344
"457" "YGL208W" 3.86127276381425e-10 5.28461222193992e-09 2.1251527665303 16.3338996755728
"458" "YLR301W" 2.90826167326688e-10 4.21436730880846e-09 -1.28461846037142 -16.7045655960951
"459" "YCR031C" 2.70023789939396e-10 3.96700150605779e-09 -1.17812422046734 -16.8028830239741
"460" "YKL009W" 2.95287120052894e-10 4.26438927016784e-09 -1.15111655542132 -16.6844648598098
"461" "YDR119W-A" 3.30368577833142e-10 4.60825423493479e-09 5.195521904709 16.5369104271929
"462" "YLR270W" 3.26755775438874e-10 4.57737962081609e-09 1.38999751194922 16.5513104227906
"463" "YDL214C" 4.8293306454729e-10 6.43330405496736e-09 4.41429763779539 16.0466611231869
"464" "YPR155C" 3.33286555521159e-10 4.63906520472218e-09 1.48088945656509 16.5254026176135
"465" "YML125C" 3.01344933639171e-10 4.31378239795942e-09 -1.22287592357333 -16.6576840917991
"466" "YLR431C" 4.22942758214966e-10 5.70493097781919e-09 2.08635612650883 16.2164082879862
"467" "YOL039W" 2.98408747571514e-10 4.29052753101724e-09 -1.43501619794464 -16.670591751291
"468" "YPL203W" 3.6366341510458e-10 5.00860223497719e-09 1.64848474272109 16.4116505976517
"469" "YNR053C" 3.24625348328913e-10 4.56524848105959e-09 -1.38411030343828 -16.5598821824878
"470" "YIL148W" 3.00237956599895e-10 4.30736121069411e-09 -1.10318822282034 -16.6625345291608
"471" "YJR151C" 4.27111036386817e-10 5.74930123465546e-09 1.62807304798524 16.2038018592645
"472" "YJL068C" 3.79775675892749e-10 5.20857960522089e-09 1.31068469455041 16.3553814273147
"473" "YGL030W" 3.06686239582715e-10 4.3711141162312e-09 -1.13458262252093 -16.6345455519025
"474" "YJR094W-A" 3.2166420524042e-10 4.54498321961733e-09 -1.26878364972993 -16.5718970516863
"475" "YLR409C" 3.27775184643748e-10 4.58184884175085e-09 -1.13499024355712 -16.5472300120489
"476" "YDR033W" 3.10634887778893e-10 4.4177683388033e-09 -1.20406046986519 -16.6177161377097
"477" "YLR406C" 3.59540133862892e-10 4.96226066609924e-09 -1.33778631010051 -16.4264804933548
"478" "YMR142C" 3.15126498724371e-10 4.47192528124693e-09 -1.08726236457246 -16.5988492701501
"479" "YJR123W" 3.23681352396046e-10 4.56362803313563e-09 -1.09276337874208 -16.5636996505607
"480" "YMR246W" 3.25191958449063e-10 4.56524848105959e-09 1.14962732205813 16.5575965548366
"481" "YLR273C" 4.4542794674938e-10 5.95907899311748e-09 1.82548048369745 16.1499256128269
"482" "YPR098C" 4.86250533531537e-10 6.45243608592965e-09 1.81259737612404 16.0379440920997
"483" "YGR124W" 3.36403123386713e-10 4.67250367982139e-09 -1.15425459250961 -16.5132303342221
"484" "YBR056W" 3.99644070113942e-10 5.43549169789066e-09 1.978568140438 16.289419100772
"485" "YJR070C" 3.67535193550313e-10 5.05129251303812e-09 -1.24861843930962 -16.3978884939994
"486" "YBR283C" 3.54753991524135e-10 4.90826870905248e-09 -1.0223156909787 -16.4439248736791
"487" "YNL077W" 4.31351308286583e-10 5.79445638359513e-09 1.77314578678801 16.1911123289498
"488" "YDR070C" 4.07657096913366e-10 5.52151703521168e-09 6.88336491034868 16.2638053130322
"489" "YOL082W" 4.52130810664133e-10 6.03640768033624e-09 1.34428512206172 16.1308016020718
